pool_rank,trade_date,symbol,name,close,price_factor_score,action,target_weight,recommendation_tier,confidence,model_version,strategy_type,strategy_label,stock_profile,stock_profile_label,profile_adjust_note,profile_score_adjust,profile_penalty_scale,profile_max_action,market_regime_key,market_regime_label,market_breadth_20d,market_breadth_60d,market_avg_momentum_20d,market_amount_trend,market_volatility_20d,adaptive_note,effective_buy_score_threshold,score_weight_alpha,score_weight_fundamental,score_weight_valuation,score_weight_liquidity,score_weight_risk,risk_flags,reason,review_required,amount,amount_yi,pct_change,intraday_position_pct,amplitude_pct_display,gap_pct_display,alpha_score,liquidity_capacity_score,risk_control_score,crowding_penalty,momentum_score,medium_momentum_score,long_momentum_score,liquidity_score,capacity_score,trend20_score,trend60_score,trend120_score,stability_score,tradability_score,reversal_risk_score,board,source_time,industry,market,fundamental_quality_score,valuation_sanity_score,financial_data_score,data_completeness,raw_institutional_score,score_rank,gate_penalty_score,amount_ma20_yi,amount_ma60_yi,volatility_60d,garp_score,turnover_rate,volume_ratio,pe_ttm,pb,ps_ttm,dv_ttm,total_mv_yi,roe_dt,grossprofit_margin,netprofit_yoy,or_yoy,debt_to_assets,ocfps,end_date
1432,2026-06-18,300393,中来股份,7.93,12.37,avoid,0.0,avoid,low,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,low_liquidity_watch,低流动观察,流动性和容量不足，不能进入核心买入，只能等待成交额和承接改善。,-3.0,1.15,watch,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,81.0,0.12,0.33,0.22,0.08,0.25,financial_data_sparse|midlong_trend_gate|long_trend_gate|liquidity_watch|weak_price_alpha|liquidity_buy_gate|risk_score_gate|data_completeness_gate|quality_buy_gate|midlong_financial_data_gate|midlong_data_completeness_gate,中长期质量成长 3-12月；综合评分 12.4；个股画像 低流动观察，流动性和容量不足，不能进入核心买入，只能等待成交额和承接改善。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 -22.33%；60日动量 -21.09%；20日成交 3.29亿；换手 3.0466%；PE_TTM --；ROE --；门禁扣分 18.0；暂不入池,True,233839.76979,2.3383976979,-3.2927,9.7,3.78,0.0,13.04,19.24,52.87,3.46,0.0,0.0,0.6517590936195581,0.06242905788876277,0.17980714690867838,0.0,0.0,0.0,0.637400228050171,0.75,0.0,chinext,tushare_proxy,塑料,创业板,50.0,42.4,0.0,0.638,33.88,0.19001701644923427,18.0,3.286849943595,5.209111100365001,0.556677680375341,0.0,3.0466,,,4.8787,2.6069,,86.40745281999999,,,,,,,
1433,2026-06-18,300751,迈为股份,220.64,12.29,avoid,0.0,avoid,low,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,mid_growth,中盘成长,中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。,0.0,1.0,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,78.0,0.12,0.33,0.22,0.08,0.25,negative_profit_growth|valuation_expensive_or_invalid|midlong_trend_gate|long_trend_gate|weak_price_alpha|risk_score_gate|quality_buy_gate|valuation_buy_gate,中长期质量成长 3-12月；综合评分 12.3；个股画像 中盘成长，中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 -20.30%；60日动量 -19.36%；20日成交 28.78亿；换手 5.4715%；PE_TTM 90.8223；ROE 0.9725；门禁扣分 18.0；暂不入池,True,2338676.46872,23.3867646872,-1.9378,40.2,4.58,-1.8,19.45,86.05,48.47,4.86,0.0,0.0,0.8974358974358976,0.8927355278093076,0.7674418604651163,0.0,0.0,0.0,0.33181299885974913,1.0,0.07082740550198545,chinext,tushare_proxy,专用机械,创业板,39.99,19.03,1.0,1.0,33.86,0.1883153715258083,18.0,28.776480162675,29.725678330891665,0.7175388361605419,0.0,5.4715,,90.8223,7.6463,8.476,0.4524,615.36893152,0.9725,51.3901,-27.1853,-40.0158,65.4343,6.978,20260331
1434,2026-06-18,688108,赛诺医疗,20.16,12.29,avoid,0.0,avoid,low,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,low_liquidity_watch,低流动观察,流动性和容量不足，不能进入核心买入，只能等待成交额和承接改善。,-3.0,1.15,watch,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,81.0,0.12,0.33,0.22,0.08,0.25,financial_data_sparse|valuation_expensive_or_invalid|liquidity_watch|weak_price_alpha|liquidity_buy_gate|risk_score_gate|data_completeness_gate|quality_buy_gate|valuation_buy_gate|midlong_financial_data_gate|midlong_data_completeness_gate,中长期质量成长 3-12月；综合评分 12.3；个股画像 低流动观察，流动性和容量不足，不能进入核心买入，只能等待成交额和承接改善。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 -1.75%；60日动量 -0.79%；20日成交 3.73亿；换手 3.3937%；PE_TTM 122.5056；ROE --；门禁扣分 18.0；暂不入池,True,283687.821,2.83687821,1.0526,84.7,2.96,0.2,15.4,25.86,62.81,4.24,0.0,0.0,0.405068919519786,0.141316685584563,0.2217810550198525,0.16403099220180006,0.09900442209396616,0.06885604612753077,0.443557582668187,0.75,0.4724957123801057,star,tushare_proxy,医疗保健,科创板,50.0,29.38,0.0,0.7,33.86,0.1883153715258083,18.0,3.7250423425,3.1789587119999996,0.6590177023656175,0.0,3.3937,,122.5056,8.4944,14.9318,,84.25912319999999,,,,,,,
1435,2026-06-18,002931,锋龙股份,74.81,12.29,avoid,0.0,avoid,low,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,mid_growth,中盘成长,中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。,0.0,1.0,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,78.0,0.12,0.33,0.22,0.08,0.25,negative_profit_growth|valuation_expensive_or_invalid|weak_price_alpha|quality_buy_gate|valuation_buy_gate,中长期质量成长 3-12月；综合评分 12.3；个股画像 中盘成长，中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 24.60%；60日动量 1.89%；20日成交 14.24亿；换手 13.2877%；PE_TTM 911.7288；ROE 0.2885；门禁扣分 18.0；暂不入池,True,2085747.48944,20.8574748944,-1.5917,3.4,12.0,1.13,38.97,57.57,77.89,8.03,0.8216144192160182,0.0,0.0,0.7343927355278093,0.4288145207033466,0.8595721967483153,0.463443197174934,0.5050815654349563,0.3255416191562144,1.0,0.9431540572029918,main,tushare_proxy,机械基件,主板,28.78,16.54,1.0,1.0,33.86,0.1883153715258083,18.0,14.23993279427,9.403490040923334,0.7213050718433884,0.0,13.2877,,911.7288,17.1273,32.335,0.0668,163.46418898,0.2885,20.8732,-58.957,6.1588,11.4289,-0.0451,20260331
1436,2026-06-18,300842,帝科股份,86.2,12.29,avoid,0.0,avoid,low,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,mid_growth,中盘成长,中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。,0.0,1.0,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,78.0,0.12,0.33,0.22,0.08,0.25,financial_data_sparse|limit_up_or_hard_to_buy|wide_intraday_amplitude|weak_price_alpha|liquidity_buy_gate|risk_score_gate|data_completeness_gate|quality_buy_gate|midlong_financial_data_gate|midlong_data_completeness_gate,中长期质量成长 3-12月；综合评分 12.3；个股画像 中盘成长，中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 -4.39%；60日动量 -8.37%；20日成交 6.09亿；换手 8.9959%；PE_TTM --；ROE --；门禁扣分 18.0；暂不入池,True,993013.94402,9.930139440200001,10.4279,65.4,16.05,0.86,26.85,46.29,56.09,11.04,0.0,0.0,0.9317083532473052,0.40238365493757094,0.31877481565513327,0.1909584108149599,0.140819834343694,0.09437209803753932,0.6721778791334094,0.35,0.1704351281541824,chinext,tushare_proxy,电气设备,创业板,50.0,42.08,0.0,0.638,33.86,0.1883153715258083,18.0,6.08834736469,6.12406186773,0.5398709836594229,0.0,8.9959,,,7.8053,0.6092,,125.2311014,,,,,,,
1437,2026-06-18,002030,达安基因,5.55,12.29,avoid,0.0,avoid,low,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,low_liquidity_watch,低流动观察,流动性和容量不足，不能进入核心买入，只能等待成交额和承接改善。,-3.0,1.15,watch,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,81.0,0.12,0.33,0.22,0.08,0.25,financial_data_sparse|midlong_trend_gate|long_trend_gate|liquidity_watch|weak_price_alpha|liquidity_buy_gate|risk_score_gate|data_completeness_gate|quality_buy_gate|midlong_financial_data_gate|midlong_data_completeness_gate,中长期质量成长 3-12月；综合评分 12.3；个股画像 低流动观察，流动性和容量不足，不能进入核心买入，只能等待成交额和承接改善。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 -14.35%；60日动量 -7.19%；20日成交 3.93亿；换手 2.8403%；PE_TTM --；ROE --；门禁扣分 18.0；暂不入池,True,220956.45904,2.2095645904,2.0221,59.5,6.8,-0.55,0.0,22.4,54.57,3.27,0.0,0.0,0.0,0.17196367763904655,0.18944980147475893,0.0,0.0,0.0,0.5741163055872291,0.75,0.1078767123287673,main,tushare_proxy,医疗保健,主板,50.0,45.46,0.0,0.638,33.86,0.1883153715258083,18.0,3.93425081862,3.2366563423733337,0.5887283673579979,0.0,2.8403,,,1.1065,10.5549,,77.891253,,,,,,,
1438,2026-06-18,688300,联瑞新材,270.47,12.22,avoid,0.0,avoid,low,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,mid_growth,中盘成长,中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。,0.0,1.0,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,78.0,0.12,0.33,0.22,0.08,0.25,valuation_expensive_or_invalid|crowding_or_chase_risk|limit_up_or_hard_to_buy|wide_intraday_amplitude|weak_price_alpha|risk_score_gate|valuation_buy_gate,中长期质量成长 3-12月；综合评分 12.2；个股画像 中盘成长，中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 131.03%；60日动量 235.82%；20日成交 20.26亿；换手 3.6703%；PE_TTM 216.8019；ROE 3.5963；门禁扣分 18.0；暂不入池,True,2266466.601,22.664666009999998,14.9762,84.1,19.44,-0.96,46.56,82.23,53.11,18.32,0.0,0.0,0.0,0.8291713961407492,0.8411798071469087,1.0,1.0,1.0,0.09749144811858612,0.35,0.35,star,tushare_proxy,矿物制品,科创板,62.29,27.99,1.0,1.0,33.84,0.1866137266023823,18.0,20.255995965000004,11.730231058833333,0.9063579436932632,0.011233276332790042,3.6703,,216.8019,36.7572,55.7837,0.1849,653.10174524,3.5963,40.0209,13.6408,23.1561,37.1755,-0.0051,20260331
1439,2026-06-18,688307,中润光学,75.58,12.19,avoid,0.0,avoid,low,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,mid_growth,中盘成长,中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。,0.0,1.0,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,78.0,0.12,0.33,0.22,0.08,0.25,financial_data_sparse|valuation_expensive_or_invalid|midlong_trend_gate|weak_price_alpha|liquidity_buy_gate|risk_score_gate|data_completeness_gate|quality_buy_gate|valuation_buy_gate|midlong_financial_data_gate|midlong_data_completeness_gate,中长期质量成长 3-12月；综合评分 12.2；个股画像 中盘成长，中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 -14.21%；60日动量 14.58%；20日成交 5.14亿；换手 7.479%；PE_TTM 138.8528；ROE --；门禁扣分 18.0；暂不入池,True,691118.247,6.91118247,3.5342,73.5,7.23,-0.27,28.75,41.51,40.55,4.31,0.0,0.3414386040415506,0.5720136901756161,0.3138479001135074,0.2558139534883721,0.3674991570192193,0.0,0.35390348724504367,0.018244013683010207,1.0,0.0,star,tushare_proxy,元器件,科创板,50.0,28.19,0.0,0.7,33.82,0.18604651162790697,18.0,5.136311973,6.316346841833333,1.1023851593620118,0.0,7.479,,138.8528,10.2312,12.7951,0.4725,93.93354488,,,,,,,
1440,2026-06-18,300046,台基股份,30.87,12.16,avoid,0.0,avoid,low,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,low_liquidity_watch,低流动观察,流动性和容量不足，不能进入核心买入，只能等待成交额和承接改善。,-3.0,1.15,watch,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,81.0,0.12,0.33,0.22,0.08,0.25,financial_data_sparse|valuation_expensive_or_invalid|long_trend_gate|liquidity_watch|weak_price_alpha|liquidity_buy_gate|data_completeness_gate|quality_buy_gate|valuation_buy_gate|midlong_financial_data_gate|midlong_data_completeness_gate,中长期质量成长 3-12月；综合评分 12.2；个股画像 低流动观察，流动性和容量不足，不能进入核心买入，只能等待成交额和承接改善。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 -5.60%；60日动量 -4.69%；20日成交 3.43亿；换手 3.4522%；PE_TTM 159.9303；ROE --；门禁扣分 18.0；暂不入池,True,252581.38936,2.5258138936,-0.4194,42.7,2.42,0.0,4.18,22.53,67.59,4.16,0.0,0.0,0.0,0.08967082860385925,0.17073170731707318,0.08576365358983817,0.09499596704044048,0.016496079089194413,0.7314709236031927,0.75,0.3568763326226015,chinext,tushare_proxy,半导体,创业板,50.0,30.69,0.0,0.7,33.81,0.18547929665343166,18.0,3.4315177849949996,2.7466516743316665,0.506504143533094,0.0,3.4522,,159.9303,6.3525,19.4395,,73.01724318000001,,,,,,,
1441,2026-06-18,002354,天娱数科,7.73,12.12,avoid,0.0,avoid,low,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,high_vol_theme,高波动题材,高波动题材保留弹性机会，但必须用更高风控、成交和收盘确认过滤。,-1.0,1.12,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,80.0,0.12,0.33,0.22,0.08,0.25,valuation_expensive_or_invalid|crowding_or_chase_risk|limit_up_or_hard_to_buy|risk_score_gate|valuation_buy_gate,中长期质量成长 3-12月；综合评分 12.1；个股画像 高波动题材，高波动题材保留弹性机会，但必须用更高风控、成交和收盘确认过滤。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 13.68%；60日动量 33.51%；20日成交 20.38亿；换手 23.0276%；PE_TTM --；ROE 2.3998；门禁扣分 18.0；暂不入池,True,2771301.81493,27.713018149299998,9.9573,100.0,10.81,1.71,68.04,60.33,49.01,18.93,0.729779411764707,0.951807900161569,0.7969735182849945,0.8308740068104427,0.368689733408962,0.40136250346164537,0.5515606713483439,0.4161125940305751,0.29817559863169896,0.35,0.1893461104847803,main,tushare_proxy,互联网,主板,65.17,33.01,1.0,0.938,33.79,0.1849120816789563,18.0,20.376292698769998,10.721996970756667,0.7382199489786591,0.0,23.0276,,,9.3003,5.9792,,127.89948234,2.3998,29.9125,476.9395,12.8058,27.7411,0.0465,20260331
1442,2026-06-18,688268,华特气体,188.36,12.1,avoid,0.0,avoid,low,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,mid_growth,中盘成长,中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。,0.0,1.0,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,78.0,0.12,0.33,0.22,0.08,0.25,negative_profit_growth|valuation_expensive_or_invalid|weak_price_alpha|risk_score_gate|quality_buy_gate|valuation_buy_gate,中长期质量成长 3-12月；综合评分 12.1；个股画像 中盘成长，中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 18.67%；60日动量 135.24%；20日成交 21.57亿；换手 8.9624%；PE_TTM 192.6584；ROE 1.6168；门禁扣分 18.0；暂不入池,True,2085627.454,20.856274539999998,0.5391,81.8,8.23,-3.36,42.94,73.78,49.89,10.62,0.9817731037489101,0.0,0.0,0.8444948921679909,0.6097560975609756,0.38831029999518474,0.6516117800582758,1.0,0.0011402508551880963,1.0,0.3684992570579498,star,tushare_proxy,化工原料,科创板,47.14,24.18,1.0,1.0,33.78,0.184344866704481,18.0,21.5728066605,18.366646509166667,1.3531407446837367,0.0,8.9624,,192.6584,12.8105,16.4159,0.2984,240.50181519999998,1.6168,30.1957,-23.6953,13.7042,41.7175,0.441,20260331
1443,2026-06-18,688720,DR艾森股,85.85,12.06,avoid,0.0,avoid,low,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,mid_growth,中盘成长,中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。,0.0,1.0,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,78.0,0.12,0.33,0.22,0.08,0.25,financial_data_sparse|valuation_expensive_or_invalid|weak_price_alpha|liquidity_buy_gate|risk_score_gate|data_completeness_gate|quality_buy_gate|valuation_buy_gate|midlong_financial_data_gate|midlong_data_completeness_gate,中长期质量成长 3-12月；综合评分 12.1；个股画像 中盘成长，中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 -4.61%；60日动量 33.56%；20日成交 6.59亿；换手 10.7673%；PE_TTM 198.7821；ROE --；门禁扣分 18.0；暂不入池,True,715075.108,7.15075108,2.2024,85.5,6.75,-1.19,45.64,38.33,47.06,6.29,0.0,0.9534295521609089,0.9516133610708972,0.43813847900113506,0.1474758933635848,0.0,0.22164263004189932,0.30985159350951075,0.061003420752565596,1.0,0.20933637376590358,star,tushare_proxy,半导体,科创板,50.0,21.46,0.0,0.7,33.76,0.18377765173000568,18.0,6.585451582999999,4.552150050833333,0.9798026433679257,0.0,10.7673,,198.7821,10.1109,16.8033,0.0907,105.5345465,,,,,,,
1444,2026-06-18,601929,吉视传媒,2.36,12.02,avoid,0.0,avoid,low,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,low_liquidity_watch,低流动观察,流动性和容量不足，不能进入核心买入，只能等待成交额和承接改善。,-3.0,1.15,watch,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,81.0,0.12,0.33,0.22,0.08,0.25,financial_data_sparse|midlong_trend_gate|long_trend_gate|liquidity_watch|weak_price_alpha|liquidity_buy_gate|risk_score_gate|data_completeness_gate|quality_buy_gate|midlong_financial_data_gate|midlong_data_completeness_gate,中长期质量成长 3-12月；综合评分 12.0；个股画像 低流动观察，流动性和容量不足，不能进入核心买入，只能等待成交额和承接改善。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 -21.33%；60日动量 -21.85%；20日成交 3.41亿；换手 1.7295%；PE_TTM --；ROE --；门禁扣分 18.0；暂不入池,True,144088.806,1.44088806,-2.8807,0.0,3.29,0.0,0.0,12.6,54.02,3.1,0.0,0.0,0.0,0.0851305334846765,0.210436755530346,0.0,0.0,0.0,0.6755986316989737,0.75,0.0,main,tushare_proxy,影视音像,主板,50.0,48.3,0.0,0.638,33.74,0.18292682926829268,18.0,3.4122544845,3.3262911063333336,0.5379628552851399,0.0,1.7295,,,1.7599,4.0941,,82.35900152,,,,,,,
1445,2026-06-18,300580,贝斯特,22.76,12.02,avoid,0.0,avoid,low,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,low_liquidity_watch,低流动观察,流动性和容量不足，不能进入核心买入，只能等待成交额和承接改善。,-3.0,1.15,watch,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,81.0,0.12,0.33,0.22,0.08,0.25,financial_data_sparse|midlong_trend_gate|long_trend_gate|liquidity_watch|weak_price_alpha|liquidity_buy_gate|risk_score_gate|data_completeness_gate|quality_buy_gate|valuation_buy_gate|midlong_financial_data_gate|midlong_data_completeness_gate,中长期质量成长 3-12月；综合评分 12.0；个股画像 低流动观察，流动性和容量不足，不能进入核心买入，只能等待成交额和承接改善。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 -16.48%；60日动量 5.03%；20日成交 3.59亿；换手 2.9571%；PE_TTM 40.594；ROE --；门禁扣分 18.0；暂不入池,True,318990.01055,3.1899001055,-0.7847,43.2,3.53,-0.39,0.94,25.24,56.24,3.53,0.0,0.033225657591139886,0.0,0.11975028376844495,0.30629608621667614,0.0,0.0,0.01730378482758225,0.6881413911060433,0.75,0.0552972897587283,chinext,tushare_proxy,汽车配件,创业板,50.0,41.15,0.0,0.7,33.74,0.18292682926829268,18.0,3.58927506757,3.6229219663566665,0.5323507963536395,0.0,2.9571,,40.594,3.4028,7.4228,0.7465,114.32866928000001,,,,,,,
1446,2026-06-18,300905,宝丽迪,59.09,11.96,avoid,0.0,avoid,low,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,mid_growth,中盘成长,中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。,0.0,1.0,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,78.0,0.12,0.33,0.22,0.08,0.25,financial_data_sparse|valuation_expensive_or_invalid|weak_price_alpha|liquidity_buy_gate|risk_score_gate|data_completeness_gate|quality_buy_gate|valuation_buy_gate|midlong_financial_data_gate|midlong_data_completeness_gate,中长期质量成长 3-12月；综合评分 12.0；个股画像 中盘成长，中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 -15.06%；60日动量 93.42%；20日成交 5.13亿；换手 3.7477%；PE_TTM 66.2804；ROE --；门禁扣分 18.0；暂不入池,True,307698.047,3.07698047,-0.27,75.3,2.67,-0.44,17.5,35.16,45.05,4.18,0.0,0.0,0.26032020414042867,0.31214528944381387,0.21213840045377197,0.0,0.2878119204213902,0.6403667631399447,0.0826681870011402,1.0,0.10295635172076727,chinext,tushare_proxy,染料涂料,创业板,50.0,30.4,0.0,0.7,33.71,0.18179239931934202,18.0,5.12938305554,6.758893251346666,0.9308616035116546,0.0,3.7477,,66.2804,5.337,6.9352,0.8457,105.78037712999999,,,,,,,
1447,2026-06-18,000720,新能泰山,4.04,11.96,avoid,0.0,avoid,low,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,mid_growth,中盘成长,中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。,0.0,1.0,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,78.0,0.12,0.33,0.22,0.08,0.25,financial_data_sparse|midlong_trend_gate|liquidity_watch|weak_price_alpha|liquidity_buy_gate|risk_score_gate|data_completeness_gate|quality_buy_gate|midlong_financial_data_gate|midlong_data_completeness_gate,中长期质量成长 3-12月；综合评分 12.0；个股画像 中盘成长，中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 -17.55%；60日动量 2.80%；20日成交 4.42亿；换手 4.6392%；PE_TTM --；ROE --；门禁扣分 18.0；暂不入池,True,239016.17505,2.3901617505,-5.8275,0.0,4.9,-0.93,4.94,31.46,35.79,3.22,0.0,0.0,0.22735989772000842,0.22417707150964813,0.07770845150311968,0.0,0.0,0.03304661353358397,0.0678449258836944,0.75,0.0,main,tushare_proxy,电气设备,主板,50.0,46.26,0.0,0.638,33.71,0.18179239931934202,18.0,4.41865973368,7.161056976059999,0.9687044630843303,0.0,4.6392,,,2.6985,3.5133,,50.76387664,,,,,,,
1448,2026-06-18,002229,鸿博股份,12.45,11.91,avoid,0.0,avoid,low,institutional_score_v7_midlong_profile_adaptive_tushare,mid_long_quality_3_12m,中长期质量成长 3-12月,mid_growth,中盘成长,中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。,0.0,1.0,buy,defensive,缩量防御,0.2153,0.3033,-0.1004,0.9248,0.4773,市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。,78.0,0.12,0.33,0.22,0.08,0.25,financial_data_sparse|valuation_expensive_or_invalid|midlong_trend_gate|long_trend_gate|weak_price_alpha|liquidity_buy_gate|risk_score_gate|data_completeness_gate|quality_buy_gate|valuation_buy_gate|midlong_financial_data_gate|midlong_data_completeness_gate,中长期质量成长 3-12月；综合评分 11.9；个股画像 中盘成长，中盘成长股按均衡成长框架评分，兼顾趋势、质量和成交承接。；市场风格 缩量防御，市场广度或成交不足，降低追涨权重，提高风控、质量和估值门槛。；20日动量 -19.21%；60日动量 -27.70%；20日成交 6.00亿；换手 8.1046%；PE_TTM --；ROE --；门禁扣分 18.0；暂不入池,True,499259.6547,4.992596547,2.8076,36.4,4.54,3.8,0.53,38.24,51.37,4.11,0.0,0.0,0.0,0.39727582292849034,0.12251843448667045,0.0,0.0,0.0,0.379133409350057,1.0,0.0,main,tushare_proxy,广告包装,主板,50.0,32.46,0.0,0.638,33.7,0.18065796937039139,18.0,5.999117177645,10.144417521214999,0.6911577962954467,0.0,8.1046,,,5.7697,14.5481,,61.77584175,,,,,,,
